"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP","ERROR1"
SZKOŁA PODSTAWOWA IM. UNICEF W BIELANACH WROCŁAWSKICH, AKACJOWA, 55-040, BIELANY WROCŁAWSKIE, 16.971022, 51.038120, 37.53333333333333, 998.4666666666666, 23.333333333333332, 5.1, 2.693333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ, CHABROWA, 52-200, WYSOKA, 17.007729, 51.047504, 36.63333333333333, 993.9333333333334, 24.666666666666668, 2.0, 1.113333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. TADEUSZA MAZOWIECKIEGO W TYŃCU MAŁYM, SZKOLNA, 55-040, TYNIEC MAŁY, 16.909195, 51.021600, 67.8, 1019.16, 2.5, 39.96, 21.929999999999996, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ŻURAWSKIM, KOLEJOWA, 55-040, PUSTKÓW ŻURAWSKI, 16.859465, 50.958878, 99.90000000000002, 991.5333333333333, 26.7, 4.066666666666666, 2.126666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDAŃSKIM, NIEMCEWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.650575, 54.261512, 49.63333333333333, 1019.7666666666668, 22.8, 0.066666666666666, 0.016666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W PRUSZCZU GDAŃSKIM, TYSIĄCLECIA, 83-000, PRUSZCZ GDAŃSKI, 18.628278, 54.260787, 43.6, 1011.6666666666666, 22.3, 0.0, 0.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDAŃSKIM, MATEJKI, 83-000, PRUSZCZ GDAŃSKI, 18.636981, 54.255547, 54.5, 1015.3333333333334, 19.766666666666666, 0.533333333333333, 0.286666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDAŃSKIM, KASPROWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.670231, 54.263405, 41.23333333333333, 1014.4, 24.333333333333332, 0.0, 0.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 13 W WIŚLE MAŁEJ, SOKOLA, 43-243, WISŁA MAŁA, 18.793987, 49.93368, 87.39999999999999, 990.8666666666667, 20.333333333333332, 0.0, 0.0, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH, ŚW. JANA PAWŁA II 74, 43-215, STUDZIENICE, 18.983576, 50.016514, 55.4, 994.1, 22.399999999999995, 0.0, 0.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU, SZKOLNA, 43-267, SUSZEC, 18.79149, 50.03719, 78.83333333333333, 999.6999999999999, 20.599999999999998, 0.6666666666666661, 0.34333333333333305, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 11 W PORĘBIE, SZKOLNA, 43-200, PORĘBA, 18.876488, 49.984417, 60.5, 999.5, 20.466666666666665, 0.799999999999999, 0.486666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WYSOCKU MAŁYM, KOŚCIELNA, 63-421, WYSOCKO MAŁE, 17.84109, 51.61033, 53.86666666666667, 992.1999999999999, 21.766666666666666, 0.266666666666666, 0.12, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI, BOTANICZNA, 67-100, NOWA SÓL, 15.71186, 51.82115, 25.96666666666667, 1007.0333333333333, 30.366666666666664, 0.0, 0.0, 2026-07-09 20:45:13
ZESPÓŁ SZKÓŁ W JANKOWIE PIERWSZYM, JANKÓW PIERWSZY, 62-814, JANKÓW PIERWSZY, 17.987951, 51.902107, 34.4, 995.0666666666666, 26.8, 0.766666666666666, 0.423333333333333, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MESZNIE, MESZNO, 48-385, MESZNO, 17.15378, 50.43684, 66.10000000000001, 982.3000000000001, 22.733333333333334, 2.666666666666666, 1.446666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH W GRUPIE, SZKOLNA, 86-134, GRUPA, 18.643229, 53.506348, 41.9, 1009.4333333333334, 21.366666666666664, 0.399999999999999, 0.189999999999999, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH, SZKOLNA, 95-006, KUROWICE, 19.6897942, 51.6648927, 55.23333333333333, 988.6666666666666, 18.833333333333332, 0.7000000000000001, 0.399999999999999, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W BUDZYNIU, ROGOZIŃSKA, 64-840, BUDZYŃ, 16.983885, 52.8847, 40.06666666666667, 998.1666666666666, 21.266666666666666, 0.30000000000000004, 0.16, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA W SWORNEGACIACH, SZKOLNA, 89-608, SWORNEGACIE, 17.503073, 53.86227, 55.76666666666667, 1000.4666666666667, 18.5, 0.0, 0.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE, 1 MAJA, 59-307, RASZÓWKA, 16.18346, 51.30514, 60.1, 998.1, 22.733333333333334, 2.6999999999999993, 1.54, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W MUNINIE, 3-GO MAJA, 37-514, MUNINA, 22.725977, 49.997936, 56.5, 996.2999999999998, 6.8, 68.4, 42.61, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE, SUROCHÓW, 37-500, SUROCHÓW, 22.7635, 50.02385, 89.46666666666665, 991.9333333333334, 15.166666666666666, 3.233333333333334, 1.853333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W IŁOWEJ, PIASKOWA, 68-120, IŁOWA, 15.20461, 51.50227, 49.5, 993.7000000000002, 16.7, 56.0, 31.12, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOŻEJOWICACH, BOŻEJOWICE, 59-700, BOŻEJOWICE, 15.541525, 51.244331, 62.800000000000004, 990.8666666666667, 22.333333333333332, 3.066666666666666, 1.793333333333333, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIKU, BRZEŹNIK, 59-700, BRZEŹNIK, 15.467881, 51.243537, 99.90000000000002, 994.7666666666668, 24.066666666666666, 1.1, 0.616666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA W DĄBROWIE BOLESŁAWIECKIEJ, DĄBROWA BOLESŁAWIECKA, 59-700, DĄBROWA BOLESŁAWIECKA, 15.57337, 51.325929, 88.93333333333334, 993.1333333333333, 16.633333333333336, 9.033333333333333, 5.133333333333334, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OCICACH, OCICE, 59-730, OCICE, 15.492642, 51.201123, 44.800000000000004, 995.9333333333334, 23.8, 0.33333333333333304, 0.19333333333333302, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TRZEBIENIU, LEŚNA, 59-700, TRZEBIEŃ, 15.599295, 51.390285, 49.666666666666664, 981.6666666666666, 21.0, 5.133333333333334, 2.76, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELISZOWIE, ŻELISZÓW, 59-700, ŻELISZÓW, 15.636493, 51.188462, 50.5, 993.1666666666666, 24.400000000000002, 3.133333333333333, 1.619999999999999, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KAWĘCZYNIE, KAWĘCZYN, 62-704, KAWĘCZYN, 18.53126, 51.90873, 91.88, 1014.65, 8.93, 28.28, 16.42, 2026-07-09 20:45:13
PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM, WROCŁAWSKA, 55-065, JORDANÓW ŚLĄSKI, 16.8656, 50.8654, 75.63333333333334, 998.1333333333333, 15.9, 1.7666666666666662, 0.9899999999999991, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ, PIASKOWA, 59-305, RUDNA, 16.26114, 51.51127, 49.5, 998.1666666666666, 22.133333333333336, 5.233333333333333, 3.086666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI, SZKOLNA, 59-305, CHOBIENIA, 16.44566, 51.54124, 40.0, 999.8666666666667, 24.166666666666668, 6.366666666666667, 3.256666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚWIEBODZICACH, ŚWIDNICKA, 58-160, ŚWIEBODZICE, 16.322191, 50.859905, 56.26666666666667, 982.3000000000001, 22.166666666666668, 0.799999999999999, 0.476666666666666, 2026-07-09 20:45:13
PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W NOWEJ SOLI, WALKI MŁODYCH, 67-100, NOWA SÓL, 15.72476, 51.78292, 44.9, 1005.2333333333332, 28.7, 1.9, 1.09, 2026-07-09 20:45:13
ZESPÓŁ EDUKACYJNY W KOLSKU, PIASTOWSKA, 67-415, KOLSKO, 15.961961, 51.960693, 88.33999999999999, 1020.57, 9.94, 37.83, 22.350000000000005, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE, TORUŃSKA, 62-600, KOŁO, 18.63092, 52.201656, 94.10000000000001, 998.4666666666667, 25.099999999999998, 4.7, 2.7800000000000002, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIKORZYNIE, MIKORZYN, 63-600, MIKORZYN, 18.026148, 51.36473, 56.56666666666666, 987.9333333333334, 27.3, 0.23333333333333303, 0.123333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W KĘPNIE, HENRYKA SIENKIEWICZA, 63-600, KĘPNO, 17.987194, 51.27619, 67.3, 1000.6, 20.966666666666665, 1.4666666666666661, 0.81, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY WIELKIEJ, LIPNICA WIELKA, 33-323, LIPNICA WIELKA, 20.86532, 49.70755, 94.0, 985.0, 16.9, 28.3, 15.62, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. PREZYDENTA GABRIELA NARUTOWICZA W CZĄSTKOWIE MAZOWIECKIM, CZĄSTKÓW MAZOWIECKI, 05-152, CZĄSTKÓW MAZOWIECKI, 20.746943, 52.39131, 70.23333333333333, 1001.7666666666668, 18.400000000000002, 10.733333333333334, 7.603333333333334, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. PIERREA DE COUBERTINA W BUDACH SIENNICKICH, BUDY SIENNICKIE, 05-190, BUDY SIENNICKIE, 20.787657, 52.544962, 99.90000000000002, 989.8333333333334, 17.766666666666666, 2.5, 1.13, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH GÓRNYCH, SZKLARY GÓRNE, 59-335, SZKLARY GÓRNE, 16.08945, 51.44225, 52.199999999999996, 998.7333333333332, 23.233333333333334, 2.266666666666667, 1.366666666666666, 2026-07-09 20:45:13
SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRNYCH GRĄDACH, GÓRNE GRĄDY, 62-310, GÓRNE GRĄDY, 17.74012, 52.11447, 99.90000000000002, 1010.2800000000001, 20.5, 2.799999999999999, 1.5599999999999992, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU, WOLNOŚCI, 62-404, CIĄŻEŃ, 17.816093, 52.21152, 99.90000000000002, 1000.2000000000002, 23.8, 8.3, 4.28, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 1 IM. STRAJKU DZIECI KOŹMIŃSKICH 1906/1907 W KOŹMINIE WIELKOPOLSKIM, GLINKI, 63-720, KOŹMIN WIELKOPOLSKI, 17.45651, 51.82566, 88.5, 1007.1, 13.300000000000002, 19.5, 11.76, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA SPORTOWA NR 6 W EŁKU, SUWALSKA, 19-300, EŁK, 22.365547, 53.82862, 50.666666666666664, 999.1666666666666, 19.900000000000002, 0.833333333333333, 0.43, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II W STAROGARDZIE GDAŃSKIM, BP. DOMINIKA, 83-250, STAROGARD GDAŃSKI, 18.491356, 53.98333, 58.46666666666667, 1003.2666666666668, 19.0, 0.0, 0.016666666666666, 2026-07-09 20:45:13
PUBLICZNA SZKOLA PODSTAWOWA IM. BOHATEROW OŚWIĘCIMSKICH W RUDZICZCE, WOSZCZYCKA, 43-267, RUDZICZKA (SUSZEC), 18.7549, 50.03935, 79.60000000000001, 1004.0, 17.733333333333334, 1.4333333333333331, 0.8166666666666661, 2026-07-09 20:45:13
