NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP,ERROR1,ERROR2
SZKOŁA PODSTAWOWA IM. MARIANA FALSKIEGO W KRASZEWICACH, UL. SZKOLNA, 63-522, KRASZEWICE, 18.22403, 51.51563, 99.90000000000002, 1012.8333333333334, 12.633333333333333,0.399999999999999,0.21, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA WE WRZĄSOWICACH, UL. SZKOLNA, 32-040, WRZĄSOWICE, 19.94282, 49.96103, 63.28333333333333, 981.775, 16.224999999999998,2.35,2.016666666666666, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ NR 1 W PSZCZYNIE, UL. KAZIMIERZA WIELKIEGO, 43-200, PSZCZYNA, 18.9457058, 49.965883, 92.5, 1004.9333333333334, 13.9,0.1,0.049999999999999, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ IM. POWSTAŃCÓW WIELKOPOLSKICH W JANKOWIE PRZYGODZKIM, SZKOLNA, 63-421, JANKÓW PRZYGODZKI, 17.7889069, 51.596172, 99.90000000000002, 992.4, 16.4,21.3,11.15, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 7 IM. ŻOŁNIERZY WRZEŚNIA W ĆWIKLICACH, UL. MĘCZENNIKÓW OŚWIĘCIMSKICH, 43-229, ĆWIKLICE, 18.989839, 49.971937, 84.5, 990.4, 15.566666666666668,2.066666666666666,1.066666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 12 W STUDZIONCE, UL. JORDANA, 43-245, STUDZIONKA, 18.774985, 49.9603559, 67.96666666666667, 997.2666666666668, 14.6,2.3666666666666663,1.39, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIASKU, SZKOLNA, 43-211, PIASEK, 18.94634, 50.00955, 82.36666666666666, 1000.7666666666668, 12.366666666666667,2.733333333333333,1.5999999999999992, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCE, FITELBERGA, 43-241, ŁĄKA, 18.906757, 49.9582444, 99.90000000000002, 996.6333333333333, 13.1,1.366666666666666,0.85, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 W LUBONIU, ARMII POZNAŃ, 62-030, LUBOŃ, 16.8968, 52.3481, 85.23333333333333, 1004.3666666666667, 13.433333333333332,2.766666666666667,1.399999999999999, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH CENTRUM KSZTAŁCENIA USTAWICZNEGO W PRZYGODZICACH, PTR, 63-421, PRZYGODZICE, 17.822685, 51.59023, 78.86666666666666, 1008.5, 14.699999999999998,1.933333333333333,1.25, 2026-07-04 06:54:45,,
LICEUM OGÓLNOKSZTAŁCĄCE IM. WŁADYSŁAWA JAGIEŁŁY W ODOLANOWIE, KROTOSZYŃSKA, 63-430, ODOLANÓW, 17.66024, 51.58063, 64.36666666666666, 1004.5333333333333, 14.033333333333333,1.5999999999999992,0.91, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ W PIOTROWIE, None, 62-814, PIOTRÓW, 18.05485, 51.81570, 78.66666666666667, 1005.1333333333333, 12.933333333333332,1.0,0.5366666666666661, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W CZARNYMLESIE, None, 63-421, CZARNYLAS, 17.762604, 51.508366, 62.93333333333334, 999.6999999999999, 14.633333333333333,0.0,0.0, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 2 IM. AUGUSTA HR. CIESZKOWSKIEGO W LUBONIU, ŻABIKOWSKA, 62-030, LUBOŃ, 16.878431, 52.346672, 77.10000000000001, 1011.9, 13.333333333333334,1.233333333333333,0.626666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W DORUCHOWIE, KALISKA, 63-505, DORUCHÓW, 18.0786, 51.4189, 68.93333333333334, 1023.4333333333334, 13.733333333333334,0.0,0.0, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W BUKOWCU, SZKOLNA, 95-006, BUKOWIEC, 19.6757, 51.6918, 83.26666666666667, 988.1999999999999, 13.133333333333333,0.7333333333333331,0.383333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOTLINIE, MARII KONOPNICKIEJ, 63-220, KOTLIN, 17.645437, 51.91866, 84.26666666666667, 1001.5666666666666, 13.566666666666668,0.033333333333333,0.02, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 2 W OTMUCHOWIE, KALINOWA, 48-385, OTMUCHÓW, 17.213, 50.46535, 90.89999999999999, 1000.4666666666667, 14.733333333333334,0.6000000000000001,0.336666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTAŃ ŚLĄSKICH W KAŁKOWIE, None, 48-364, KAŁKÓW, 17.185241, 50.40420, 63.6, 996.2333333333332, 15.566666666666668,1.533333333333333,0.77, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W MACIEJOWICACH, None, 48-385, MACIEJOWICE, 17.13497, 50.4998, 64.7, 986.6666666666666, 16.866666666666664,0.033333333333333,0.02, 2026-07-04 06:54:45,,
TEST SZKOŁA, ul Testowa, 00-000, TESTCITY, -157.52969778504766, 1.8586845937815497, 58.833333333333336, 1003.5333333333333, 17.03333333333333,0.1,0.05, 2026-07-04 06:54:45,,
ZESPÓŁ EDUKACYJNY W KONOTOPIE, PL. POWSTAŃCÓW WIELKOPOLSKICH, 67-416, KONOTOP, 15.9031, 51.93023, 62.666666666666664, 1013.5666666666666, 14.566666666666668,0.333333333333333,0.173333333333333, 2026-07-04 06:54:45,,
PRZEDSZKOLE NR 6 W BOCHNI, MUROWIANKA, 32-700, BOCHNIA, 20.4415, 49.96533, 59.199999999999996, 1008.2666666666668, 16.533333333333335,1.566666666666666,0.8300000000000001, 2026-07-04 06:54:45,,
PUBLICZNA SZKOŁA PODSTAWOWA W SZYMISZOWIE, SZKOLNA, 47-161, SZYMISZÓW, 18.21983, 50.53656, 82.33333333333333, 997.1333333333333, 15.266666666666666,1.366666666666666,0.76, 2026-07-04 06:54:45,,
PUBLICZNA SZKOŁA PODSTAWOWA W ROZMIERCE, SZKOLNA, 47-171, ROZMIERKA, 18.26905, 50.560720, 60.800000000000004, 1026.5, 15.6,0.133333333333333,0.073333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH FILIA W WOLI RAKOWEJ, SZKOLNA, 95-006, WOLA RAKOWA, 19.61157, 51.67447, 72.63333333333333, 994.8000000000001, 13.533333333333333,0.066666666666666,0.036666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 8 IM. JÓZEFA WESZKI W RUDOŁTOWICACH, KRZYWOŃ, 43-220, RUDOŁTOWICE, 19.00171, 49.95711, 99.90000000000002, 1000.1666666666666, 14.033333333333333,0.2,0.093333333333333, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚLE WIELKIEJ, HODOWCÓW, 43-243, WISŁA WIELKA, 18.85320, 49.95291, 99.90000000000002, 994.7666666666668, 13.733333333333334,1.266666666666666,0.7533333333333331, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MARKA PRAWEGO W JEMIELNICY, SZKOLNA, 47-133, JEMIELNICA, 18.380122, 50.548993, 79.39999999999999, 999.3000000000001, 15.533333333333333,1.9,1.08, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 2 IM. ŚW. JADWIGI ŚLĄSKIEJ W PSZCZYNIE, KATOWICKA, 43-200, PSZCZYNA, 18.947994, 49.992568, 83.60000000000001, 998.5, 14.200000000000001,0.7333333333333331,0.45, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ SPECJALNYCH W OSTROWCU ŚWIĘTOKRZYSKIM, IŁZECKA, 27-400, OSTROWIEC ŚWIĘTOKRZYSKI, 21.386931, 50.942931, 99.90000000000002, 1009.2333333333332, 13.866666666666667,1.233333333333333,0.7433333333333331, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JANKOWICACH, BAZIOWA, 43-215, JANKOWICE, 18.989423, 50.002529, 29.0, 936.9, 23.3,28.0,17.0, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 4 IM. JÓZEFA PUKOWCA W PSZCZYNIE, ZYGMUNTA KRASIŃSKIEGO, 43-200, PSZCZYNA, 18.961125, 49.971182, 77.96666666666667, 993.0333333333333, 15.399999999999999,7.966666666666666,3.943333333333333, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ W OTMUCHOWIE, KRAKOWSKA, 48-385, OTMUCHÓW, 17.167634, 50.4705, 57.56666666666666, 989.8666666666667, 16.233333333333334,0.433333333333333,0.293333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 6\xa0IM. IGNACEGO ŁUKASZEWICZA W CZECHOWICACH-DZIEDZICACH, UL. ŁUKASIEWICZA, 43-502, CZECHWICE-DZIEDZICE, 19.016493, 49.899404, 70.56666666666666, 985.4666666666667, 14.933333333333332,0.166666666666666,0.103333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 4 IM. GUSTAWA MORCINKA W SŁUPSKU, UL. LESZCZYŃSKIEGO, 76-200, SŁUPSK, 17.005017, 54.475286, 79.7, 1009.8000000000001, 14.833333333333334,3.633333333333333,2.199999999999999, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W KLESZCZOWIE, UL. SZKOLNA, 44-164, KLESZCZÓW, 18.527510, 50.344057, 74.86666666666666, 993.1333333333333, 15.566666666666668,0.533333333333333,0.306666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 5 IM. GRYFITÓW W SŁUPSKU, UL. HUBALCZYKÓW, 76-200, SŁUPSK, 17.062723, 54.455744, 78.86666666666666, 1008.5, 14.699999999999998,1.933333333333333,1.25, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W POTĘPIE, UL. TARNOGÓRSKA, 42-693, POTĘPA, 18.662519, 50.565309, 99.90000000000002, 1015.8333333333334, 14.866666666666667,0.833333333333333,0.493333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W PSZCZYNIE, UL. STAROMIEJSKA, 43-200, PSZCZYNA, 18.92452, 49.98849, 70.88333333333334, 990.1833333333334, 14.458333333333334,3.3,2.4, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W GORZYCZKACH, UL. WIEJSKA, 44-350, GORZYCZKI, 18.399689, 49.944774, 93.86666666666667, 991.3333333333334, 15.6,1.0,0.346666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 6 IM. LUDWIKA WARYŃSKIEGO W SŁUPSKU, UL. STARZYŃSKIEGO, 76-200, SŁUPSK, 17.023811, 54.465980, 99.90000000000002, 1014.4666666666667, 14.9,0.6666666666666661,0.343333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W KOBIÓRZE, UL. TUWIMA, 43-210, KOBIÓR, 18.930274, 50.060752, 99.90000000000002, 994.8666666666667, 15.466666666666667,2.166666666666666,1.253333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W PONISZOWICACH, UL. GLIWICKA, 44-172, PONISZOWICE, 18.458674, 50.409220, 89.86666666666667, 991.5, 15.966666666666667,0.333333333333333,0.18, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SOKOŁOWICACH, SOKOŁOWICE, 56-400, SOKOŁOWICE, 17.4469, 51.245, 68.26666666666667, 1000.7333333333332, 13.633333333333333,2.433333333333333,1.293333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. UNICEF W LIGOCIE MAŁEJ, LIGOTA MAŁA, 56-400, LIGOTA MAŁA, 17.365476, 51.142467, 56.76666666666667, 974.5666666666666, 16.366666666666664,2.333333333333333,1.22, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA GMINY OLEŚNICA W OLEŚNICY, WILEŃSKA, 56-400, OLEŚNICA, 17.41034, 51.2095, 99.90000000000002, 1011.4333333333334, 14.133333333333333,0.166666666666666,0.09, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 19 W BRZEŹCACH, POKOJU, 43-200, BRZEŹCE, 18.832539, 49.984943, 79.2, 992.4, 13.233333333333334,1.666666666666666,1.026666666666666, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RADOSTOWIE ŚREDNIM, RADOSTÓW ŚREDNI, 59-800, RADOSTÓW ŚREDNI, 15.36293, 51.12153, 27.5, 983.0, 28.3,0.5,0.28, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNIKU, KOŚCIELNIK, 59-800, KOŚCIELNIK, 15.29682, 51.08393, 61.9, 995.9, 17.5,0.3,0.15, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. POLSKICH ODKRYWCÓW I PODRÓŻNIKÓW W KOBIERZYCACH, PARKOWA, 55-040, KOBIERZYCE, 16.933169, 50.971851, 86.13333333333333, 994.1999999999999, 11.533333333333333,1.4,0.8833333333333331, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. UNICEF W BIELANACH WROCŁAWSKICH, AKACJOWA, 55-040, BIELANY WROCŁAWSKIE, 16.971022, 51.038120, 67.36666666666667, 1006.0333333333333, 14.366666666666667,1.966666666666666,1.1833333333333331, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ, CHABROWA, 52-200, WYSOKA, 17.007729, 51.047504, 99.90000000000002, 1001.6, 15.533333333333333,0.466666666666666,0.256666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. TADEUSZA MAZOWIECKIEGO W TYŃCU MAŁYM, SZKOLNA, 55-040, TYNIEC MAŁY, 16.909195, 51.021600, 67.8, 1019.16, 2.5,39.96,21.93, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ŻURAWSKIM, KOLEJOWA, 55-040, PUSTKÓW ŻURAWSKI, 16.859465, 50.958878, 99.90000000000002, 1001.0333333333333, 15.433333333333332,1.233333333333333,0.746666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDAŃSKIM, NIEMCEWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.650575, 54.261512, 76.06666666666666, 1021.3333333333334, 15.766666666666666,1.0,0.5266666666666661, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W PRUSZCZU GDAŃSKIM, TYSIĄCLECIA, 83-000, PRUSZCZ GDAŃSKI, 18.628278, 54.260787, 80.03333333333333, 1013.3333333333334, 14.666666666666666,0.366666666666666,0.203333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDAŃSKIM, MATEJKI, 83-000, PRUSZCZ GDAŃSKI, 18.636981, 54.255547, 78.23333333333333, 1016.4, 16.933333333333334,1.0,0.563333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDAŃSKIM, KASPROWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.670231, 54.263405, 74.43333333333334, 1015.1999999999999, 16.0,0.0,0.0, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 13 W WIŚLE MAŁEJ, SOKOLA, 43-243, WISŁA MAŁA, 18.793987, 49.93368, 99.90000000000002, 999.3666666666667, 13.033333333333333,0.399999999999999,0.216666666666666, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH, ŚW. JANA PAWŁA II 74, 43-215, STUDZIENICE, 18.983576, 50.016514, 97.2, 1003.1333333333333, 13.733333333333334,0.366666666666666,0.236666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU, SZKOLNA, 43-267, SUSZEC, 18.79149, 50.03719, 99.90000000000002, 1007.8000000000001, 14.233333333333334,0.399999999999999,0.196666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 11 W PORĘBIE, SZKOLNA, 43-200, PORĘBA, 18.876488, 49.984417, 90.53333333333335, 1007.8666666666667, 15.466666666666667,0.033333333333333,0.02, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WYSOCKU MAŁYM, KOŚCIELNA, 63-421, WYSOCKO MAŁE, 17.84109, 51.61033, 90.46666666666665, 999.0, 13.733333333333334,0.799999999999999,0.51, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI, BOTANICZNA, 67-100, NOWA SÓL, 15.71186, 51.82115, 66.60000000000001, 1014.7999999999998, 14.933333333333332,0.0,0.0, 2026-07-04 06:54:45,,
ZESPÓŁ SZKÓŁ W JANKOWIE PIERWSZYM, JANKÓW PIERWSZY, 62-814, JANKÓW PIERWSZY, 17.987951, 51.902107, 88.13333333333333, 1001.0333333333333, 11.833333333333334,1.4,0.7533333333333331, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MESZNIE, MESZNO, 48-385, MESZNO, 17.15378, 50.43684, 85.10000000000001, 990.3666666666667, 15.633333333333333,0.5,0.29, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH W GRUPIE, SZKOLNA, 86-134, GRUPA, 18.643229, 53.506348, 61.800000000000004, 1012.6, 17.333333333333332,2.1,1.15, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH, SZKOLNA, 95-006, KUROWICE, 19.6897942, 51.6648927, 61.63333333333333, 994.7666666666668, 14.266666666666666,1.733333333333333,0.919999999999999, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W BUDZYNIU, ROGOZIŃSKA, 64-840, BUDZYŃ, 16.983885, 52.8847, 65.46666666666665, 1003.4, 14.933333333333332,0.5666666666666661,0.263333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W SWORNEGACIACH, SZKOLNA, 89-608, SWORNEGACIE, 17.503073, 53.86227, 77.33333333333333, 1002.7333333333332, 15.466666666666667,0.099999999999999,0.056666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE, 1 MAJA, 59-307, RASZÓWKA, 16.18346, 51.30514, 95.96666666666665, 1006.1666666666666, 14.5,0.066666666666666,0.036666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W MUNINIE, 3-GO MAJA, 37-514, MUNINA, 22.725977, 49.997936, 56.5, 996.2999999999998, 6.8,68.4,42.61, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE, SUROCHÓW, 37-500, SUROCHÓW, 22.7635, 50.02385, 50.13333333333333, 996.6666666666666, 21.033333333333335,1.933333333333333,1.056666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W IŁOWEJ, PIASKOWA, 68-120, IŁOWA, 15.20461, 51.50227, 49.5, 993.7000000000002, 16.7,56.0,31.12, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOŻEJOWICACH, BOŻEJOWICE, 59-700, BOŻEJOWICE, 15.541525, 51.244331, 99.90000000000002, 998.1999999999999, 13.800000000000002,1.633333333333333,0.95, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIKU, BRZEŹNIK, 59-700, BRZEŹNIK, 15.467881, 51.243537, 56.6, 1003.6999999999999, 13.533333333333333,0.3,0.153333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA W DĄBROWIE BOLESŁAWIECKIEJ, DĄBROWA BOLESŁAWIECKA, 59-700, DĄBROWA BOLESŁAWIECKA, 15.57337, 51.325929, 74.93333333333334, 997.8000000000001, 15.299999999999999,2.3666666666666663,1.27, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OCICACH, OCICE, 59-730, OCICE, 15.492642, 51.201123, 99.90000000000002, 1002.6666666666666, 13.1,4.5,2.53, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TRZEBIENIU, LEŚNA, 59-700, TRZEBIEŃ, 15.599295, 51.390285, 66.39999999999999, 989.8000000000001, 15.4,1.666666666666666,0.93, 2026-07-04 06:54:45,,
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELISZOWIE, ŻELISZÓW, 59-700, ŻELISZÓW, 15.636493, 51.188462, 91.66666666666667, 1002.2666666666668, 13.833333333333334,1.5999999999999992,0.9, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KAWĘCZYNIE, KAWĘCZYN, 62-704, KAWĘCZYN, 18.53126, 51.90873, 91.88, 1014.65, 8.93,28.28,16.42, 2026-07-04 06:54:45,,
PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM, WROCŁAWSKA, 55-065, JORDANÓW ŚLĄSKI, 16.8656, 50.8654, 69.03333333333335, 1003.6333333333333, 14.766666666666666,4.4,2.27, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ, PIASKOWA, 59-305, RUDNA, 16.26114, 51.51127, 85.8, 1006.1666666666666, 14.333333333333334,1.833333333333333,0.936666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI, SZKOLNA, 59-305, CHOBIENIA, 16.44566, 51.54124, 67.56666666666666, 1008.7666666666668, 13.733333333333334,2.066666666666667,1.113333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚWIEBODZICACH, ŚWIDNICKA, 58-160, ŚWIEBODZICE, 16.322191, 50.859905, 91.66666666666667, 990.9, 13.6,0.6333333333333331,0.343333333333333, 2026-07-04 06:54:45,,
PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W NOWEJ SOLI, WALKI MŁODYCH, 67-100, NOWA SÓL, 15.72476, 51.78292, 99.90000000000002, 1012.9666666666667, 14.200000000000001,1.2,0.71, 2026-07-04 06:54:45,,
ZESPÓŁ EDUKACYJNY W KOLSKU, PIASTOWSKA, 67-415, KOLSKO, 15.961961, 51.960693, 88.33999999999999, 1020.57, 9.94,37.83,22.350000000000005, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE, TORUŃSKA, 62-600, KOŁO, 18.63092, 52.201656, 99.90000000000002, 1007.7666666666668, 14.1,51.66666666666666,29.69333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIKORZYNIE, MIKORZYN, 63-600, MIKORZYN, 18.026148, 51.36473, 71.1, 994.0, 20.9,0.2,0.11, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W KĘPNIE, HENRYKA SIENKIEWICZA, 63-600, KĘPNO, 17.987194, 51.27619, 72.2, 1007.9, 18.2,0.5666666666666661,0.33, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY WIELKIEJ, LIPNICA WIELKA, 33-323, LIPNICA WIELKA, 20.86532, 49.70755, 94.0, 985.0, 16.9,28.3,15.62, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. PREZYDENTA GABRIELA NARUTOWICZA W CZĄSTKOWIE MAZOWIECKIM, CZĄSTKÓW MAZOWIECKI, 05-152, CZĄSTKÓW MAZOWIECKI, 20.746943, 52.39131, 67.66666666666667, 1006.7333333333332, 16.3,15.9,8.736666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. PIERREA DE COUBERTINA W BUDACH SIENNICKICH, BUDY SIENNICKIE, 05-190, BUDY SIENNICKIE, 20.787657, 52.544962, 99.90000000000002, 994.3000000000001, 16.233333333333334,1.099999999999999,0.603333333333333, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH GÓRNYCH, SZKLARY GÓRNE, 59-335, SZKLARY GÓRNE, 16.08945, 51.44225, 99.90000000000002, 1009.6999999999999, 12.666666666666666,0.6000000000000001,0.336666666666666, 2026-07-04 06:54:45,,
SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRNYCH GRĄDACH, GÓRNE GRĄDY, 62-310, GÓRNE GRĄDY, 17.74012, 52.11447, 99.90000000000002, 1010.2800000000001, 20.5,2.799999999999999,1.5599999999999992, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU, WOLNOŚCI, 62-404, CIĄŻEŃ, 17.816093, 52.21152, 99.90000000000002, 1000.2000000000002, 23.8,8.3,4.28, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 1 IM. STRAJKU DZIECI KOŹMIŃSKICH 1906/1907 W KOŹMINIE WIELKOPOLSKIM, GLINKI, 63-720, KOŹMIN WIELKOPOLSKI, 17.45651, 51.82566, 88.5, 1007.1, 13.300000000000002,19.5,11.76, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA SPORTOWA NR 6 W EŁKU, SUWALSKA, 19-300, EŁK, 22.365547, 53.82862, 63.833333333333336, 1003.4, 15.133333333333333,2.5,1.276666666666666, 2026-07-04 06:54:45,,
SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II W STAROGARDZIE GDAŃSKIM, BP. DOMINIKA, 83-250, STAROGARD GDAŃSKI, 18.491356, 53.98333, 75.8, 1005.0333333333333, 16.400000000000002,0.533333333333333,0.283333333333333, 2026-07-04 06:54:45,,
PUBLICZNA SZKOLA PODSTAWOWA IM. BOHATEROW OŚWIĘCIMSKICH W RUDZICZCE, WOSZCZYCKA, 43-267, RUDZICZKA (SUSZEC), 18.7549, 50.03935, 61.86666666666667, 1008.0666666666666, 16.333333333333332,0.6333333333333331,0.326666666666666, 2026-07-04 06:54:45,,
